691,31,Xã Đường Hồng,37
692,31,Xã Phiêng Luông,37
693,32,Thị trấn Vinh Quang,38
694,32,Xã Bản Máy,38
695,32,Xã Thàng Tín,38
696,32,Xã Thèn Chu Phìn,38
697,32,Xã Pố Lồ,38
698,32,Xã Bản Phùng,38
699,32,Xã Túng Sán,38
700,32,Xã Chiến Phố,38
701,32,Xã Đản Ván,38
702,32,Xã Tụ Nhân,38
703,32,Xã Tân Tiến,38
704,32,Xã Nàng Đôn,38
705,32,Xã Pờ Ly Ngài,38
706,32,Xã Sán Xả Hồ,38
707,32,Xã Bản Luốc,38
708,32,Xã Ngàm Đăng Vài,38
709,32,Xã Bản Nhùng,38
710,32,Xã Tả Sử Choóng,38
711,32,Xã Nậm Dịch,38
712,32,Xã Hồ Thầu,38
713,32,Xã Nam Sơn,38
714,32,Xã Nậm Tỵ,38
715,32,Xã Thông Nguyên,38
716,32,Xã Nậm Khòa,38
717,33,Thị trấn Cốc Pài,39
718,33,Xã Nàn Xỉn,39
719,33,Xã Bản Díu,39
720,33,Xã Chí Cà,39
721,33,Xã Xín Mần,39
722,33,Xã Thèn Phàng,39
723,33,Xã Trung Thịnh,39
724,33,Xã Pà Vầy Sủ,39
725,33,Xã Cốc Rế,39
726,33,Xã Thu Tà,39
727,33,Xã Nàn Ma,39
728,33,Xã Tả Nhìu,39
729,33,Xã Bản Ngò,39
730,33,Xã Chế Là,39
731,33,Xã Nấm Dẩn,39
732,33,Xã Quảng Nguyên,39
733,33,Xã Nà Chì,39
734,33,Xã Khuôn Lùng,39
735,34,Thị trấn Việt Quang,40
736,34,Thị trấn Vĩnh Tuy,40
737,34,Xã Tân Lập,40
738,34,Xã Tân Thành,40
739,34,Xã Đồng Tiến,40
740,34,Xã Đồng Tâm,40
741,34,Xã Tân Quang,40
742,34,Xã Thượng Bình,40
743,34,Xã Hữu Sản,40
744,34,Xã Kim Ngọc,40
745,34,Xã Việt Vinh,40
746,34,Xã Bằng Hành,40
747,34,Xã Quang Minh,40
748,34,Xã Liên Hiệp,40
749,34,Xã Vô Điếm,40
750,34,Xã Việt Hồng,40
751,34,Xã Hùng An,40
752,34,Xã Đức Xuân,40
753,34,Xã Tiên Kiều,40
754,34,Xã Vĩnh Hảo,40
755,34,Xã Vĩnh Phúc,40
756,34,Xã Đồng Yên,40
757,34,Xã Đông Thành,40
758,35,Xã Xuân Minh,41
759,35,Xã Tiên Nguyên,41
760,35,Xã Tân Nam,41
761,35,Xã Bản Rịa,41
762,35,Xã Yên Thành,41
763,35,Thị trấn Yên Bình,41
764,35,Xã Tân Trịnh,41
765,35,Xã Tân Bắc,41
766,35,Xã Bằng Lang,41
767,35,Xã Yên Hà,41
768,35,Xã Hương Sơn,41
769,35,Xã Xuân Giang,41
770,35,Xã Nà Khương,41
771,35,Xã Tiên Yên,41
772,35,Xã Vĩ Thượng,41
773,40,Phường Sông Hiến,42
774,40,Phường Sông Bằng,42
775,40,Phường Hợp Giang,42
776,40,Phường Tân Giang,42
777,40,Phường Ngọc Xuân,42
778,40,Phường Đề Thám,42
779,40,Phường Hoà Chung,42
780,40,Phường Duyệt Trung,42
781,40,Xã Vĩnh Quang,42
782,40,Xã Hưng Đạo,42
783,40,Xã Chu Trinh,42
784,42,Thị trấn Pác Miầu,43
785,42,Xã Đức Hạnh,43
786,42,Xã Lý Bôn,43
787,42,Xã Nam Cao,43
788,42,Xã Nam Quang,43
789,42,Xã Vĩnh Quang,43
790,42,Xã Quảng Lâm,43
791,42,Xã Thạch Lâm,43
792,42,Xã Vĩnh Phong,43
793,42,Xã Mông Ân,43
794,42,Xã Thái Học,43
795,42,Xã Thái Sơn,43
796,42,Xã Yên Thổ,43
797,43,Thị trấn Bảo Lạc,44
798,43,Xã Cốc Pàng,44
799,43,Xã Thượng Hà,44
800,43,Xã Cô Ba,44
801,43,Xã Bảo Toàn,44
802,43,Xã Khánh Xuân,44
803,43,Xã Xuân Trường,44
804,43,Xã Hồng Trị,44
805,43,Xã Kim Cúc,44
806,43,Xã Phan Thanh,44
